Family	Acidaminococcaceae	Actinomycetaceae	Aerococcaceae	Alcaligenaceae	Anaeroplasmataceae	Bacteroidaceae	Bacteroidales_S24-7_group	Bifidobacteriaceae	Campylobacteraceae	Cardiobacteriaceae	Carnobacteriaceae	Christensenellaceae	Clostridiaceae_1	Clostridiales_vadinBB60_group	Comamonadaceae	Coriobacteriaceae	Corynebacteriaceae	Defluviitaleaceae	Desulfovibrionaceae	Elusimicrobiaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Family_XI	Family_XIII	Fusobacteriaceae	Lachnospiraceae	Lactobacillaceae	Leptotrichiaceae	Leuconostocaceae	Methanobacteriaceae	Microbacteriaceae	Micrococcaceae	Mitochondria	Moraxellaceae	Neisseriaceae	Oxalobacteraceae	Pasteurellaceae	Peptococcaceae	Peptostreptococcaceae	Porphyromonadaceae	Prevotellaceae	Propionibacteriaceae	Pseudomonadaceae	Rhodospirillaceae	Rikenellaceae	Ruminococcaceae	Staphylococcaceae	Streptococcaceae	Succinivibrionaceae	Synergistaceae	Thermoanaerobacteraceae	Unknown_Family	Veillonellaceae	Verrucomicrobiaceae	Victivallaceae	vadinBE97
Carnobacteriaceae	-0.0794684732195	0.243025700558	0.0662907243454	-0.0512441063803	-0.0321966393607	-0.0312204871058	-0.113512631081	-0.0203160200867	0.009340268439	0.0146218288696	1.0	-0.216608900198	-0.0788770875323	-0.134015617888	0.0305291945604	0.0330640675338	0.0968298020594	-0.116900634014	-0.0878987139308	-0.0240357529455	0.0960715307962	-0.0867422975309	0.100698462177	0.0306376283475	0.27397417053	-0.0588236341585	0.10902062838	0.0534924565925	0.0798902543122	0.0933745901309	0.0458441695647	-0.129504525835	0.0120063621911	0.265789612362	0.165392841356	-0.00319295814949	0.0600262853137	-0.062921935534	0.211010357995	-0.111948429963	-0.0207977502165	-0.124892301873	-0.0686806864594	0.0261751855172	0.0245102674503	-0.107676164819	-0.181199531408	-0.142708814641	-0.0446311532695	0.318086706413	0.0299808645049	-0.056321664459	-0.0890355892926	0.0511952364676	0.0847258150803	-0.0472152694515	-0.0400972639062	-0.0289765193014
Christensenellaceae	0.131697999007	-0.164718896526	-0.120392025159	-0.0688463845163	0.0359172646946	0.00927476007433	0.100064129615	-0.0938967867844	-0.084442320669	-0.0509008512713	-0.216608900198	1.0	0.183521919373	0.163394417456	-0.000529285315268	0.0892925557954	-0.127849981908	0.196617502006	0.210704370108	0.0214576819813	-0.261670876858	-0.0359155129768	-0.0204974727684	-0.0680180747035	-0.171219367141	0.441944457039	-0.190894959349	0.0566843945718	-0.132294530266	-0.0877414461078	-0.0971893883101	0.237436795493	-0.0566983370583	-0.192706799498	-0.103426571305	-0.0361876322368	-0.0683574791744	0.066211714982	-0.154519638077	0.31052307735	0.13644326015	0.132483276633	0.0917800530399	-0.0763567848632	-0.089263113179	0.167323877087	0.393546550691	0.483645878395	-0.0506599882548	-0.245782369886	-0.0350391412266	0.0135295642567	0.0926025718436	-0.0427572782771	-0.140752664028	0.215334871289	0.0201321768271	-0.0181027342465
Clostridiaceae_1	-0.129593957712	0.0654244007464	-0.0343680547603	-0.104312797552	0.0397112823765	-0.173700812487	-0.0106069928954	0.152305837996	-0.0530353765557	0.0305609919702	-0.0788770875323	0.183521919373	1.0	0.0213663344581	0.00611682534736	0.0811265398278	-0.0253289857082	0.0129555841788	-0.115913101657	-0.013680070819	-0.0743806810108	0.178163018408	0.299742948271	0.0442308887484	-0.00683239145055	0.185308860889	-0.0950056816197	0.167537521857	0.014584329822	-0.0943889374653	0.106988805032	0.0355615271927	-0.0231874807546	-0.0761962470115	-0.0830322535823	-0.0078040820009	-0.00308623382516	-0.0633270136038	0.0532965563449	0.0477799370776	0.679895929714	-0.133233480786	-0.0830359260014	-0.0017484895816	0.0331781782265	0.0517325416307	-0.0172379407043	0.0601311675416	0.0235552298606	0.0250743175981	-0.0341823691736	-0.0668855154508	-0.00227241302383	-0.0407580162071	-0.127569356372	0.00217450457343	-0.0136854389488	-0.0272178832918
Clostridiales_vadinBB60_group	0.0866542535901	-0.162445922648	-0.0821163851068	0.00270418132427	0.109340119394	-0.00426625547599	0.099259806497	-0.0219213774155	0.0175926622503	-0.0482504429087	-0.134015617888	0.163394417456	0.0213663344581	1.0	-0.00589868371287	-0.0331047011002	-0.0827577395202	0.182050485599	0.0137529873382	0.012577530517	-0.164912310874	-0.0355602346749	-0.0889570416586	-0.00456063427399	-0.186563056584	0.079355594002	-0.06465977753	-0.108745539479	-0.0986193171939	0.00172486067542	-0.107156150158	0.212940309018	-0.0475744034958	-0.0659940435475	-0.0907032471821	-0.0253265511386	-0.0269777010136	0.0770613002274	-0.0925054687409	0.109943495542	-0.0130955308587	0.0515783073095	0.1267764787	-0.0416918796004	-0.0348472287732	0.0685744172454	0.0969086023658	0.0574750224524	-0.0563646599039	-0.262000662082	-0.0457503637548	-0.00305391595498	0.104776089744	-0.0570398502558	-0.0313826873501	0.0904566556127	0.108114824326	0.0235356115599
Comamonadaceae	-0.0154401852437	-0.0326654536958	0.0383295133174	0.00797989758573	0.0801553636099	0.0661682909986	0.0573655070405	-0.0339004777267	0.03507152551	0.0610186557095	0.0305291945604	-0.000529285315268	0.00611682534736	-0.00589868371287	1.0	-0.0715992566433	-0.00272968005977	-0.0278128666167	-0.0445022776713	0.0241291060931	-0.00127905540709	0.0145095524519	-0.0239462237953	0.0146195291389	-0.0254017188336	-0.0482280230593	0.0134162016524	-0.0328940539691	-0.0790773300356	0.0111077439791	-0.0321946074533	-0.037359115088	0.0442902430502	-0.00646400948202	-0.0316901118435	0.0261579525306	0.0188357460486	0.0455478162765	-0.00177278357722	-0.0246086393823	-0.0213327169666	-0.0166392845789	-0.00150604270409	0.0167239986766	0.0223649896433	0.0298442026616	0.0118046237235	-0.0187922993045	0.0319913225625	-0.0308506822692	-0.00114707850307	0.0181919279033	0.0442668213569	0.0366451508982	0.00298487941188	-0.0184550615644	0.0050869265583	0.0507063440133
Coriobacteriaceae	-0.0820452673261	0.224725130405	-0.0309126275662	-0.125422263238	-0.117295641772	-0.239463392742	0.0340068091201	0.166684914014	-0.107276683245	-0.0870534479891	0.0330640675338	0.0892925557954	0.0811265398278	-0.0331047011002	-0.0715992566433	1.0	-0.0327623878818	-0.0633798962903	0.0928843726133	-0.0715085437007	-0.0294524237561	0.0139158806952	0.240916439825	-0.018780126489	0.0796437983432	0.338400809429	-0.136653205189	-0.00811651224152	0.111017958547	-0.126847413909	0.103642846904	0.098650092743	-0.0794913863373	0.0332119871447	0.0868862103274	-0.0949550441805	-0.144721039561	-0.00601249995884	-0.115794052132	0.148901871344	0.150056003455	0.02348909788	0.117604743315	-0.0621545129162	-0.0992693158368	-0.0492406398583	0.00870224857626	-0.0484017775968	-0.0655281867603	0.0239241445458	-0.0309294038356	-0.163247365094	-0.0930246521313	-0.100724749123	-0.142994674551	0.0303637670516	-0.136248062448	-0.112876028807
Corynebacteriaceae	-0.043350366023	0.112631097661	0.051893215721	-0.0277086424425	-0.0239963286983	-0.00279793832296	-0.000137463336596	-0.0188035304521	0.0183560937055	0.0100723029444	0.0968298020594	-0.127849981908	-0.0253289857082	-0.0827577395202	-0.00272968005977	-0.0327623878818	1.0	-0.0704863573886	-0.0371185884952	0.0284074220659	0.0445538301844	0.0194542955658	0.00965373366783	0.034137048266	0.128759069632	-0.0321335746231	-0.00397278193863	0.0180692149171	0.0361814190153	0.0390802884924	0.0225658656718	-0.0303892632707	0.0536312459254	0.0759206857351	0.0327564360098	0.0369611109349	0.0318209750318	-0.0292854994592	0.018996219319	-0.0523347193925	0.0292941811764	-0.0576327564784	-0.0770425920572	0.0852725458703	0.0482402733671	-0.039655572882	-0.094779028072	-0.0630817233939	0.0265375168772	0.07011142029	0.0598320211776	-0.0119517452055	-0.00475934382595	-0.000317390016318	0.0184524293222	-0.0945696144898	-0.0299487222554	0.0200991912791
Defluviitaleaceae	0.139260892688	-0.226522681252	-0.034657013873	-0.000729126462226	0.0747046037099	0.0910772228077	0.127223539516	-0.0886526458352	0.0295056160716	-0.0449749427251	-0.116900634014	0.196617502006	0.0129555841788	0.182050485599	-0.0278128666167	-0.0633798962903	-0.0704863573886	1.0	0.0336472835803	0.0324475987177	-0.0992356931511	-0.0662274704271	-0.096992318817	0.0108613920517	-0.131172658066	0.139205296379	-0.0813219825326	-0.0372820917036	-0.142127555021	-8.28918096405e-05	-0.125941789955	0.126476339695	-0.0253797654505	-0.137106274903	-0.118467599983	-0.0221875219405	-0.0274906243195	0.0899367963419	-0.155045325727	0.15745767559	-0.030244031156	0.0119635047714	0.0634412664392	-0.00813633712103	-0.050645394936	0.0206404036697	0.115844331915	0.187512829121	-0.0206982909434	-0.191138486002	-0.0242335297847	0.0394810485138	0.0990095968787	-0.0101131787848	0.0342138951412	0.0678807934409	0.072368104383	0.0330414505776
Desulfovibrionaceae	0.264577933662	-0.0863667953633	-0.0743064831516	0.153656875567	-0.0553560851371	0.0919591629782	0.120728377613	-0.063106669207	-0.0337012878345	-0.0603969932039	-0.0878987139308	0.210704370108	-0.115913101657	0.0137529873382	-0.0445022776713	0.0928843726133	-0.0371185884952	0.0336472835803	1.0	-0.0514897711069	-0.0903655702611	-0.188725555196	-0.162111795416	-0.0886735032544	-0.0956270601	0.116648706151	-0.0547277956547	-0.137974172776	-0.17531512649	-0.0556211050837	-0.0854961747904	0.120725286839	-0.0447908750876	-0.0605316023712	-0.0718411685925	-0.0972631847677	-0.112971404013	0.0953697900716	-0.0398018123631	0.172951108094	-0.131328901161	0.24031186078	0.211991929779	-0.082715762709	-0.108334241499	0.0885630618664	0.307556330767	0.110895710524	-0.0955264600668	-0.225509886395	0.0184472471991	0.0396067589421	0.0272993014422	-0.0419202054523	0.00667819399928	0.0135279024013	-0.0343899340755	-0.0596115593226
Elusimicrobiaceae	0.0323412786619	-0.0209899679304	0.0443492905763	-0.0191084192564	0.056662861086	0.0328465594018	0.0175406011762	-0.0607272197634	0.00893502780309	0.0199877804039	-0.0240357529455	0.0214576819813	-0.013680070819	0.012577530517	0.0241291060931	-0.0715085437007	0.0284074220659	0.0324475987177	-0.0514897711069	1.0	0.0196514208425	-0.000224014015532	0.0322623750443	0.00887137360199	-0.0641521919629	-0.0396877233386	0.0431202799661	0.00153978141555	-0.0336370767343	0.00852043188684	-0.0671678057412	0.0198569820104	0.0444189704856	-0.0376285203378	-0.0126174558649	0.0286364246407	0.0352212512167	0.00484160571911	-0.0320352679488	-0.00689722507841	0.000406702309753	-0.0622073608356	-0.047733970052	0.0553004850876	0.0063211993997	0.0192586843403	-0.05654231726	0.0124937296873	0.0324880832032	-0.0374409200824	0.0749236027032	0.0265750683111	0.00803204829523	0.0539427702481	-0.0194641615336	-0.0125397292408	0.0572540661268	0.0601132989593
Enterobacteriaceae	-0.00327364002999	0.0998114651001	0.0641539482248	0.0877093448626	-0.0461181023562	0.0792887821325	-0.0918287380739	-0.059767145423	0.0222994815708	-0.00861794473391	0.0960715307962	-0.261670876858	-0.0743806810108	-0.164912310874	-0.00127905540709	-0.0294524237561	0.0445538301844	-0.0992356931511	-0.0903655702611	0.0196514208425	1.0	0.15806774778	-0.0011908627082	-0.00395513789207	0.135126257389	-0.2178164179	0.186896358715	-0.138595058715	0.0976670328378	-0.0203904993856	0.157925976719	-0.0845066267199	0.0267009021748	0.125813503264	0.112815867717	0.0688504683823	0.0368533755961	-0.0186036931178	0.143451901643	-0.107308076954	-0.0666673954842	-0.0678277396625	-0.104097070222	0.06299451198	0.0663569000387	-0.109866152807	-0.183566845146	-0.259996084412	0.0122617594111	0.180266547281	0.0214223816803	-0.00271792471174	-0.0865951813034	0.0312834645952	0.143564989841	-0.0776524784899	-0.0398751121891	-0.00197574108212
Enterococcaceae	-0.231355044235	0.160723300423	0.00391337991377	-0.172257565346	0.0266963815052	-0.135232495341	-0.00987842629235	0.116715621752	-0.0249518013095	0.00136094324068	-0.0867422975309	-0.0359155129768	0.178163018408	-0.0355602346749	0.0145095524519	0.0139158806952	0.0194542955658	-0.0662274704271	-0.188725555196	-0.000224014015532	0.15806774778	1.0	0.221090010543	0.0703275256742	0.0929238919338	0.0368294554276	-0.0239460049623	0.0548004598615	0.162067402486	-0.0835128270726	0.29769854869	0.011198522639	0.0203343690563	0.0990729289151	0.00735920521413	0.0220607177786	-0.0260447243478	-0.028022920155	0.00111440669912	-0.0240388517383	0.223273840233	-0.173198064703	-0.0978133530666	0.00164135455766	0.0420513485272	-0.0663652149529	-0.14070538832	-0.118115414631	0.0294797894837	0.298316808039	-0.00157621692709	-0.0444276736257	-0.0639066882044	-0.0439652828414	-0.119944216609	-0.100079553819	-0.0480123586079	0.0115138250225
Erysipelotrichaceae	-0.24198493284	0.25476603846	0.0972570310187	-0.238801537324	-0.0189436144269	-0.179174869619	-0.0115069707722	0.137328140539	-0.0445013316254	0.00685708857623	0.100698462177	-0.0204974727684	0.299742948271	-0.0889570416586	-0.0239462237953	0.240916439825	0.00965373366783	-0.096992318817	-0.162111795416	0.0322623750443	-0.0011908627082	0.221090010543	1.0	0.103857638049	0.165196671575	0.201554531616	0.0277588870352	0.340683206227	0.0840265411236	-0.112258847953	0.16199624621	0.0147382589442	0.0224176249401	0.0119799609616	0.0464898006572	0.0102487898512	-0.00866075825465	-0.0400424315506	-0.106057233467	-0.0203364882684	0.423129438085	-0.136531227851	-0.0837081769856	0.0273487116306	0.0466330852634	-0.0555880350177	-0.221239912229	-0.0613230531729	0.0338536006347	0.174665018336	0.0530309808536	-0.0830294960797	-0.0526832414476	0.00369521145414	-0.241193492095	-0.10861288129	-0.0680662121535	-0.0254700807772
Eubacteriaceae	-0.0380112972209	0.000122282844671	0.0557227509627	-0.101681466943	0.00285972425363	0.0325541309697	-0.0268527636658	0.0835419842925	-0.0125001925704	0.0165616203691	0.0306376283475	-0.0680180747035	0.0442308887484	-0.00456063427399	0.0146195291389	-0.018780126489	0.034137048266	0.0108613920517	-0.0886735032544	0.00887137360199	-0.00395513789207	0.0703275256742	0.103857638049	1.0	0.0190490036537	0.0842942401092	0.0177076158348	0.0250760019488	0.0420446875355	-0.0260344367	-0.0214056974583	0.0393499041597	0.0544508141437	-0.0394063775439	0.0303430670253	0.019679199361	-0.0165334637542	0.00621729774971	-0.202710364215	0.0288484733923	0.0878534833952	-0.0320642389813	-0.118651965748	0.0353195429569	-0.0132994481015	-0.00261938171214	-0.0581993534719	-0.0508775521804	0.0328275124012	-0.0334530220518	0.0213375127662	-0.0278287907922	0.0295047155796	0.0106550075307	-0.0821959442914	0.0768243033314	-0.00916194073523	0.0087781569612
Family_XI	-0.102121219979	0.266242874314	0.09795395024	-0.107209261801	-0.0692328239291	-0.0741862911644	-0.174033082085	0.06069249107	0.060997778475	-0.0153485786254	0.27397417053	-0.171219367141	-0.00683239145055	-0.186563056584	-0.0254017188336	0.0796437983432	0.128759069632	-0.131172658066	-0.0956270601	-0.0641521919629	0.135126257389	0.0929238919338	0.165196671575	0.0190490036537	1.0	0.039190185185	0.136865853758	0.14638673082	0.179792763128	-0.000374926526497	0.155442503943	-0.151536461195	0.00802162759779	0.156817483482	0.0180788662199	-0.0211102845676	-0.0138164873033	-0.156451211324	0.0796468963877	-0.0647592227672	0.0637704437286	-0.056079524888	-0.138187895198	0.0233877741755	0.0627158658042	-0.0251579404718	-0.178196031481	-0.120971803553	0.0224113456691	0.341338385914	0.0193046354426	-0.0359362790905	-0.130485647239	0.0157449378815	-0.0444760061931	-0.0502283386666	-0.0939984219964	-0.0482315140977
Family_XIII	-0.0525309683334	0.0357914305343	-0.0482491570334	-0.191568326516	-0.0534129777307	-0.0778296260636	0.0860728474767	0.087991749326	-0.0756362297701	-0.0939615287519	-0.0588236341585	0.441944457039	0.185308860889	0.079355594002	-0.0482280230593	0.338400809429	-0.0321335746231	0.139205296379	0.116648706151	-0.0396877233386	-0.2178164179	0.0368294554276	0.201554531616	0.0842942401092	0.039190185185	1.0	-0.217249848178	0.162870530686	-0.00670387474951	-0.157727206126	0.0202303100664	0.151831422202	-0.0631829740346	-0.0845146944536	-0.0927012431582	-0.101063344424	-0.197250027282	0.026916053457	-0.322025687537	0.248138684299	0.258393029349	0.135743055091	0.0812304513256	-0.069608967166	-0.0760107863312	0.0484634531575	0.204063330698	0.270157134405	-0.0632389046754	-0.102757010678	-0.04664364598	-0.068573806107	-0.00211360361017	-0.0804596256421	-0.262705130846	0.0621525890191	-0.0524496495659	-0.0642675929431
Fusobacteriaceae	-0.0514982728755	0.0675913641044	0.108156215768	0.0308662329146	-0.00640898957723	0.0548961194049	-0.0400569632161	-0.0521630639007	0.0641189070741	0.0769428014665	0.10902062838	-0.190894959349	-0.0950056816197	-0.06465977753	0.0134162016524	-0.136653205189	-0.00397278193863	-0.0813219825326	-0.0547277956547	0.0431202799661	0.186896358715	-0.0239460049623	0.0277588870352	0.0177076158348	0.136865853758	-0.217249848178	1.0	0.0391316483108	0.0551349160756	0.139165882485	-0.0623747655574	-0.0682159758163	0.0847677865287	0.0407315980011	0.0936678499526	0.0641297594084	0.131013912976	-0.0660252746174	0.10174985605	-0.107350241824	-0.10553663407	-0.0914294893981	-0.0631546872217	0.0555933897963	0.0431120630088	-0.0352583131418	-0.114768371765	-0.128281274605	0.0381217850481	0.0811962870546	0.0150731949954	0.0166080046003	-0.0545783746463	0.0950580857521	0.121847736631	-0.0425649742218	0.0113562131213	0.0285058194487
